% SubNumber, Age, Gender 	    27    19     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   27         1      1     1    1  1398
   27         1      2     3    1   965
   27         1      3     2    1   413
   27         1      4     5    1   397
   27         1      5     3    0   258
   27         1      6     6    1  1268
   27         1      7     2    1   434
   27         1      8     3    1  1036
   27         1      9     2    1   599
   27         1     10     8    1   831
   27         1     11     6    1   491
   27         1     12     7    1   527
   27         1     13     6    1   382
   27         1     14     7    1   619
   27         1     15     4    1   557
   27         1     16     8    1   439
   27         1     17     3    1   439
   27         1     18     1    1   331
   27         1     19     5    1   290
   27         1     20     5    1   423
   27         1     21     8    1   475
   27         1     22     1    1   475
   27         1     23     5    1   290
   27         1     24     8    1   512
   27         1     25     6    1   377
   27         1     26     7    1   563
   27         1     27     4    1   449
   27         1     28     2    1   490
   27         1     29     1    1   511
   27         1     30     4    1   439
   27         1     31     7    1   506
   27         1     32     4    1   583
   27         2      1     7    1   599
   27         2      2     3    1   481
   27         2      3     5    1   661
   27         2      4     7    1   434
   27         2      5     3    1   388
   27         2      6     6    1   501
   27         2      7     4    1   496
   27         2      8     8    1   527
   27         2      9     2    0   404
   27         2     10     1    1   567
   27         2     11     5    1   604
   27         2     12     5    1   603
   27         2     13     2    1   496
   27         2     14     8    1   487
   27         2     15     1    1   583
   27         2     16     7    1   625
   27         2     17     4    1   522
   27         2     18     7    1   475
   27         2     19     4    1   424
   27         2     20     4    1   460
   27         2     21     5    1   459
   27         2     22     3    1   419
   27         2     23     5    1   325
   27         2     24     8    0   300
   27         2     25     1    1   620
   27         2     26     6    1   542
   27         2     27     4    1   459
   27         2     28     3    1   372
   27         2     29     5    1   464
   27         2     30     6    1   377
   27         2     31     7    1   434
   27         2     32     6    1   295
   27         2     33     2    1   300
   27         2     34     8    1   538
   27         2     35     3    0   310
   27         2     36     7    1   573
   27         2     37     4    1   465
   27         2     38     7    1   444
   27         2     39     6    1   501
   27         2     40     1    1   553
   27         2     41     5    1   382
   27         2     42     6    1   444
   27         2     43     8    1   620
   27         2     44     1    1   408
   27         2     45     2    1   418
   27         2     46     2    1   388
