% SubNumber, Age, Gender 	    77    19     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   77         1      1     2    1   806
   77         1      2     6    1   430
   77         1      3     3    1   454
   77         1      4     1    1   362
   77         1      5     5    1   310
   77         1      6     7    1   491
   77         1      7     7    1   493
   77         1      8     5    1   388
   77         1      9     7    1   430
   77         1     10     5    1   321
   77         1     11     4    1   511
   77         1     12     8    1   362
   77         1     13     3    0   306
   77         1     14     8    1   841
   77         1     15     2    1   568
   77         1     16     2    1   413
   77         1     17     8    1   496
   77         1     18     1    1   405
   77         1     19     6    1   305
   77         1     20     8    1   512
   77         1     21     3    1   414
   77         1     22     4    1   465
   77         1     23     5    1   655
   77         1     24     4    1   388
   77         1     25     1    1   347
   77         1     26     7    1   440
   77         1     27     6    1   419
   77         1     28     4    1   352
   77         1     29     1    1   435
   77         1     30     6    1   337
   77         1     31     2    1   362
   77         1     32     3    1   358
   77         2      1     8    1   459
   77         2      2     8    1   444
   77         2      3     8    1   392
   77         2      4     8    1   338
   77         2      5     6    1   326
   77         2      6     5    1   245
   77         2      7     1    1   341
   77         2      8     3    1   429
   77         2      9     7    1   423
   77         2     10     1    1   362
   77         2     11     7    1   490
   77         2     12     5    1   331
   77         2     13     3    0   331
   77         2     14     6    1   789
   77         2     15     6    1   346
   77         2     16     3    1   542
   77         2     17     1    1   475
   77         2     18     5    1   614
   77         2     19     1    1   294
   77         2     20     5    1   280
   77         2     21     2    1   279
   77         2     22     7    1   455
   77         2     23     5    1   336
   77         2     24     4    0   387
   77         2     25     4    1   696
   77         2     26     1    1  1216
   77         2     27     8    1   609
   77         2     28     5    1   557
   77         2     29     1    1   480
   77         2     30     6    1   367
   77         2     31     8    1   506
   77         2     32     6    1   332
   77         2     33     7    1   439
   77         2     34     2    1   547
   77         2     35     1    1   444
   77         2     36     2    1   377
   77         2     37     2    1   377
   77         2     38     6    1   409
   77         2     39     1    1   491
   77         2     40     3    1   475
   77         2     41     7    1   635
   77         2     42     4    1   588
   77         2     43     4    1   763
   77         2     44     3    1   609
   77         2     45     2    1   476
   77         2     46     3    1   604
   77         2     47     3    1   474
   77         2     48     7    1   599
   77         2     49     4    1   593
   77         2     50     6    1   613
   77         2     51     7    1   454
   77         2     52     5    1   424
   77         2     53     2    1   608
   77         2     54     3    1   655
   77         2     55     8    1   655
   77         2     56     5    1   785
   77         2     57     2    1   361
   77         2     58     4    1   630
   77         2     59     6    1   418
   77         2     60     8    1   506
   77         2     61     4    1   455
   77         2     62     7    1   578
   77         2     63     4    1   383
   77         2     64     2    1   727
   77         3      1     4    1   580
   77         3      2     2    1   599
   77         3      3     2    1   378
   77         3      4     7    1   507
   77         3      5     8    1   378
   77         3      6     4    1   316
   77         3      7     5    1   589
   77         3      8     1    1   398
   77         3      9     8    0   372
   77         3     10     6    1   590
   77         3     11     7    1   507
   77         3     12     6    1   585
   77         3     13     8    1   573
   77         3     14     3    1   610
   77         3     15     8    1   460
   77         3     16     2    1   445
   77         3     17     7    1   434
   77         3     18     2    1   414
   77         3     19     3    1   424
   77         3     20     6    1   311
   77         3     21     6    1   398
   77         3     22     3    1   548
   77         3     23     1    1   501
   77         3     24     3    1   476
   77         3     25     5    1   383
   77         3     26     1    1   378
   77         3     27     5    1   424
   77         3     28     8    1   461
   77         3     29     2    1   352
   77         3     30     8    0   371
   77         3     31     1    1  1666
   77         3     32     7    1   522
   77         3     33     6    1   486
   77         3     34     5    1   517
   77         3     35     6    1   342
   77         3     36     6    1   367
   77         3     37     4    1   501
   77         3     38     2    1   502
   77         3     39     3    1   435
   77         3     40     7    1   373
   77         3     41     8    1   455
   77         3     42     7    1   553
   77         3     43     3    1   487
   77         3     44     1    1   682
   77         3     45     4    1   538
   77         3     46     5    0   522
   77         3     47     8    1   560
   77         3     48     4    1   467
   77         3     49     5    1  1674
   77         3     50     4    1   563
   77         3     51     6    1   419
   77         3     52     5    1   356
   77         3     53     1    1   486
   77         3     54     2    1   383
   77         3     55     7    1   476
   77         3     56     1    1   506
   77         3     57     5    1   432
   77         3     58     4    1   440
   77         3     59     2    1   564
   77         3     60     3    1   833
   77         3     61     1    1   481
   77         3     62     7    1   847
   77         3     63     4    1   466
   77         3     64     3    1   827
   77         4      1     4    1   981
   77         4      2     3    1   465
   77         4      3     2    1   578
   77         4      4     6    1   517
   77         4      5     3    1   430
   77         4      6     1    1   470
   77         4      7     2    1   382
   77         4      8     3    1   465
   77         4      9     3    1   336
   77         4     10     1    1   580
   77         4     11     4    1   604
   77         4     12     1    1   501
   77         4     13     7    1   588
   77         4     14     1    1   537
   77         4     15     4    1   460
   77         4     16     6    1  1157
   77         4     17     4    1   490
   77         4     18     8    1   511
   77         4     19     8    1   465
   77         4     20     2    1   357
   77         4     21     7    1   454
   77         4     22     8    1   413
   77         4     23     7    1   454
   77         4     24     6    1   454
   77         4     25     2    1   506
   77         4     26     5    1   352
   77         4     27     5    1   398
   77         4     28     7    1   531
   77         4     29     4    1   491
   77         4     30     8    1   481
   77         4     31     6    1   521
   77         4     32     2    1   398
   77         4     33     7    1   531
   77         4     34     3    1   440
   77         4     35     7    1   542
   77         4     36     6    1   629
   77         4     37     3    1   598
   77         4     38     8    1   507
   77         4     39     4    1   387
   77         4     40     5    1   459
   77         4     41     4    1   372
   77         4     42     5    1   418
   77         4     43     3    1   429
   77         4     44     6    1   413
   77         4     45     1    1   454
   77         4     46     2    1   408
   77         4     47     5    1   362
   77         4     48     1    1   485
   77         4     49     6    1   321
   77         4     50     2    1   419
   77         4     51     8    1   503
   77         4     52     2    1   470
   77         4     53     4    1   475
   77         4     54     8    1   475
   77         4     55     5    1   635
   77         4     56     1    1   518
   77         4     57     8    1   557
   77         4     58     5    1   568
   77         4     59     7    1   510
   77         4     60     6    1   409
   77         4     61     5    1   352
   77         4     62     1    1   377
   77         4     63     7    1   552
   77         4     64     3    1   490
   77         5      1     3    1   794
   77         5      2     8    1   532
   77         5      3     1    1   552
   77         5      4     7    1   557
   77         5      5     8    1   516
   77         5      6     4    1   480
   77         5      7     3    1   454
   77         5      8     1    1   671
   77         5      9     5    1   511
   77         5     10     5    1   357
   77         5     11     4    1   413
   77         5     12     8    1   501
   77         5     13     2    1   372
   77         5     14     1    1   367
   77         5     15     8    1   476
   77         5     16     1    1   429
   77         5     17     4    1   660
   77         5     18     3    1   640
   77         5     19     6    1   639
   77         5     20     3    1   424
   77         5     21     4    1   302
   77         5     22     5    1   387
