% SubNumber, Age, Gender 	    21    18     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   21         1      1     8    1   532
   21         1      2     8    1   469
   21         1      3     7    1   351
   21         1      4     7    1   331
   21         1      5     1    1   464
   21         1      6     2    1   331
   21         1      7     6    1   423
   21         1      8     4    1   418
   21         1      9     2    1   418
   21         1     10     3    1   511
   21         1     11     3    1   413
   21         1     12     7    1   372
   21         1     13     5    1   696
   21         1     14     5    1   347
   21         1     15     4    1   480
   21         1     16     6    1   335
   21         1     17     3    1   356
   21         1     18     2    1   326
   21         1     19     5    1   423
   21         1     20     4    1   408
   21         1     21     8    1   346
   21         1     22     6    1   392
   21         1     23     5    1   274
   21         1     24     3    1   403
   21         1     25     2    1   428
   21         1     26     8    1   536
   21         1     27     1    1   588
   21         1     28     6    1   342
   21         1     29     1    1   567
   21         1     30     1    1   361
   21         1     31     4    1   388
   21         1     32     7    1   480
   21         2      1     3    1   516
   21         2      2     4    1   331
   21         2      3     1    1   403
   21         2      4     3    1   434
   21         2      5     7    1   445
   21         2      6     4    1   316
   21         2      7     5    1  1046
   21         2      8     3    1   408
   21         2      9     5    1   326
   21         2     10     7    1   470
   21         2     11     1    1   552
   21         2     12     5    1   377
   21         2     13     5    1   428
   21         2     14     8    1   450
   21         2     15     4    1   320
   21         2     16     2    1   321
   21         2     17     6    1   295
   21         2     18     6    1   331
   21         2     19     6    1   346
   21         2     20     7    1   453
   21         2     21     1    1   336
   21         2     22     2    1   341
   21         2     23     1    1   352
   21         2     24     8    1   552
   21         2     25     7    1   428
   21         2     26     3    1   429
   21         2     27     4    1   397
   21         2     28     2    1   568
   21         2     29     8    1   413
   21         2     30     5    1   346
   21         2     31     8    1   429
   21         2     32     7    1   475
   21         2     33     4    1   465
   21         2     34     3    0   413
   21         2     35     3    1   923
   21         2     36     4    1   403
   21         2     37     3    1   315
   21         2     38     7    1   392
   21         2     39     6    1   326
   21         2     40     6    1   387
   21         2     41     2    1   999
   21         2     42     5    1   377
   21         2     43     8    1   397
   21         2     44     1    1   336
   21         2     45     1    1   325
   21         2     46     2    1   300
   21         2     47     6    1   824
   21         2     48     4    1   341
   21         2     49     8    1   433
   21         2     50     8    1   475
   21         2     51     7    1   320
   21         2     52     5    1   361
   21         2     53     1    1   470
   21         2     54     5    1   747
   21         2     55     7    1   409
   21         2     56     6    1   357
   21         2     57     2    1   321
   21         2     58     6    1   367
   21         2     59     2    1   392
   21         2     60     3    1   418
   21         2     61     4    1   413
   21         2     62     1    1   351
   21         2     63     2    1   485
   21         2     64     8    1   485
   21         3      1     4    1   439
   21         3      2     6    1   289
   21         3      3     6    1   325
   21         3      4     3    1   382
   21         3      5     5    1   336
   21         3      6     2    1   429
   21         3      7     3    1   439
   21         3      8     1    1   433
   21         3      9     2    1   361
   21         3     10     2    1   336
   21         3     11     8    1   433
   21         3     12     2    1   382
   21         3     13     4    1   398
   21         3     14     4    1   320
   21         3     15     4    1   295
   21         3     16     4    1   310
   21         3     17     8    1   326
   21         3     18     1    1   331
   21         3     19     6    1   402
   21         3     20     7    1   371
   21         3     21     7    0   320
   21         3     22     1    1   624
   21         3     23     1    1   351
   21         3     24     1    1   341
   21         3     25     7    1   644
   21         3     26     7    1   325
   21         3     27     1    1   346
   21         3     28     1    1   320
   21         3     29     6    1   356
   21         3     30     5    1   289
   21         3     31     5    1   289
   21         3     32     2    1   526
   21         3     33     7    1   356
   21         3     34     8    1   357
   21         3     35     4    1   413
   21         3     36     1    1   490
   21         3     37     4    1   434
