% SubNumber, Age, Gender 	    17    19     1
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   17         1      1     8    0   768
   17         1      2     5    1   830
   17         1      3     3    1   542
   17         1      4     2    1   547
   17         1      5     7    1   624
   17         1      6     7    1   465
   17         1      7     4    1   505
   17         1      8     6    1   690
   17         1      9     5    1   464
   17         1     10     2    1   439
   17         1     11     6    1   361
   17         1     12     7    1   495
   17         1     13     5    1   382
   17         1     14     4    1   408
   17         1     15     8    1  1154
   17         1     16     1    1   479
   17         1     17     3    1   480
   17         1     18     3    1   418
   17         1     19     7    1   377
   17         1     20     5    1   382
   17         1     21     2    1   337
   17         1     22     3    1   469
   17         1     23     1    1   460
   17         1     24     8    1   408
   17         1     25     4    1   418
   17         1     26     8    1   470
   17         1     27     6    1   588
   17         1     28     1    1   464
   17         1     29     1    0   542
   17         1     30     2    1  1164
   17         1     31     6    1   618
   17         1     32     4    1   867
   17         2      1     7    1   670
   17         2      2     8    1   439
   17         2      3     5    1   532
   17         2      4     3    1   613
   17         2      5     7    1   331
   17         2      6     1    1   408
   17         2      7     2    1   392
   17         2      8     1    1   373
   17         2      9     2    1   367
   17         2     10     7    1   587
   17         2     11     6    1   449
   17         2     12     6    1   408
   17         2     13     1    1   361
   17         2     14     2    1   392
   17         2     15     6    1   362
   17         2     16     4    1   382
   17         2     17     5    1   428
   17         2     18     5    1   331
   17         2     19     8    1   372
   17         2     20     4    0   428
   17         2     21     8    1   443
   17         2     22     5    1   377
   17         2     23     5    1   397
   17         2     24     3    1   547
   17         2     25     7    1   397
   17         2     26     4    1   459
   17         2     27     1    1   557
   17         2     28     6    1   480
   17         2     29     7    1   382
   17         2     30     4    1   475
   17         2     31     2    1   516
   17         2     32     7    1   753
   17         2     33     1    1   500
   17         2     34     3    1   506
   17         2     35     8    1   475
   17         2     36     1    1   428
   17         2     37     1    1   572
   17         2     38     2    1   351
   17         2     39     2    1   367
   17         2     40     5    1   392
   17         2     41     4    1   501
   17         2     42     3    1   464
   17         2     43     4    1   433
   17         2     44     4    1   443
   17         2     45     7    1   414
   17         2     46     8    1   645
   17         2     47     2    1   459
   17         2     48     5    1   418
   17         2     49     3    1   413
   17         2     50     6    1   382
   17         2     51     8    1   387
   17         2     52     1    1   629
   17         2     53     4    1   377
   17         2     54     3    1   372
   17         2     55     5    1   510
   17         2     56     3    1   413
   17         2     57     3    1   439
   17         2     58     7    1   408
   17         2     59     6    1   429
   17         2     60     6    1   356
   17         2     61     2    1   248
   17         2     62     8    0   161
   17         2     63     6    0   568
   17         2     64     8    1   578
   17         3      1     6    0   500
   17         3      2     1    1   500
   17         3      3     2    1   387
   17         3      4     2    1   357
   17         3      5     6    1   346
   17         3      6     4    1   593
   17         3      7     1    1   521
   17         3      8     5    0   419
   17         3      9     8    1   547
   17         3     10     7    1   495
   17         3     11     8    1   418
   17         3     12     4    1   408
   17         3     13     8    1   414
   17         3     14     7    1   593
   17         3     15     3    1   434
   17         3     16     7    1   603
   17         3     17     1    1   557
   17         3     18     6    1   577
   17         3     19     8    1   449
   17         3     20     8    1   691
   17         3     21     5    1   737
   17         3     22     7    1   387
   17         3     23     3    1   577
   17         3     24     4    0  1164
   17         3     25     7    1   577
   17         3     26     4    1   990
   17         3     27     1    1   392
   17         3     28     6    1   372
   17         3     29     3    1   593
   17         3     30     3    1   907
   17         3     31     3    1   449
   17         3     32     2    1   521
   17         3     33     1    1   789
   17         3     34     7    1   521
   17         3     35     6    1   465
   17         3     36     2    0   634
   17         3     37     5    0  1185
   17         3     38     1    1  1612
   17         3     39     5    1   562
   17         3     40     5    1   552
   17         3     41     4    1   515
   17         3     42     2    1   346
   17         3     43     7    1   510
   17         3     44     3    1   485
   17         3     45     8    1   444
   17         3     46     6    1   341
   17         3     47     2    1   377
   17         3     48     3    1   413
   17         3     49     4    1   449
   17         3     50     7    1   464
   17         3     51     5    0   721
   17         3     52     4    0  1997
   17         3     53     8    1   902
   17         3     54     3    1   428
   17         3     55     6    1   572
   17         3     56     5    1   439
   17         3     57     2    1   444
   17         3     58     6    1   305
   17         3     59     5    1   372
   17         3     60     1    1   372
   17         3     61     4    1   459
   17         3     62     8    1   346
   17         3     63     1    1   469
   17         3     64     2    1   490
   17         4      1     4    1   501
   17         4      2     3    1   429
   17         4      3     2    1   357
   17         4      4     1    1   351
   17         4      5     6    1   300
   17         4      6     2    1   516
   17         4      7     1    1   392
   17         4      8     3    1   516
   17         4      9     1    1   505
   17         4     10     1    1   377
   17         4     11     8    1   495
   17         4     12     5    1   535
   17         4     13     8    1   413
   17         4     14     1    1   531
   17         4     15     6    1   475
   17         4     16     4    1   644
   17         4     17     5    1   650
   17         4     18     8    1   470
   17         4     19     8    1   474
   17         4     20     7    1   366
   17         4     21     5    1   418
   17         4     22     2    1   320
   17         4     23     7    1   366
   17         4     24     6    1   398
   17         4     25     6    1   588
   17         4     26     4    1   444
   17         4     27     3    1   465
   17         4     28     2    1   340
