% SubNumber, Age, Gender 	    10    18     1
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   10         8      1     7    0   652
   10         8      2     2    0   759
   10         8      3     8    1   521
   10         8      4     7    1   336
   10         8      5     7    1   311
   10         8      6     8    1   299
   10         8      7     6    1   387
   10         8      8     4    0   294
   10         8      9     6    0   356
   10         8     10     4    1   346
   10         8     11     1    0   377
   10         8     12     1    1   315
   10         8     13     5    0   321
   10         8     14     7    1   480
   10         8     15     5    1   367
   10         8     16     3    1   433
   10         8     17     8    1   563
   10         8     18     5    0   419
   10         8     19     8    1  1098
   10         8     20     1    1   284
   10         8     21     2    1   284
   10         8     22     4    1   387
   10         8     23     3    1   290
   10         8     24     2    1   341
   10         8     25     3    0   192
   10         8     26     2    0   429
   10         8     27     4    1   424
   10         8     28     1    1   382
   10         8     29     6    1   578
   10         8     30     5    1   650
   10         8     31     3    1   423
   10         8     32     6    1   408
   10         9      1     1    0   511
   10         9      2     3    0   429
   10         9      3     8    1   527
   10         9      4     5    1   454
   10         9      5     4    1   542
   10         9      6     4    1   403
   10         9      7     3    1   397
   10         9      8     4    1   295
   10         9      9     4    1   305
   10         9     10     7    1   264
   10         9     11     5    1   311
   10         9     12     8    1   263
   10         9     13     3    0   336
   10         9     14     3    1   491
   10         9     15     7    1   485
   10         9     16     8    1   562
   10         9     17     2    1   464
   10         9     18     5    1   320
   10         9     19     6    1   254
   10         9     20     7    1   367
   10         9     21     8    0   521
   10         9     22     5    1   480
   10         9     23     4    0   398
   10         9     24     2    1   603
   10         9     25     2    1   351
   10         9     26     8    1   444
   10         9     27     1    1   253
   10         9     28     2    1   269
   10         9     29     3    1   362
   10         9     30     3    1   346
   10         9     31     6    1   325
   10         9     32     1    1   341
   10         9     33     7    1   377
   10         9     34     2    1   511
   10         9     35     1    1   413
   10         9     36     4    1   392
   10         9     37     4    1   331
   10         9     38     2    1   481
   10         9     39     1    1   295
   10         9     40     5    1   326
   10         9     41     1    1   346
   10         9     42     5    1   465
   10         9     43     6    1   408
   10         9     44     8    1   598
   10         9     45     6    1   537
   10         9     46     2    0   428
   10         9     47     6    1   444
   10         9     48     2    1   593
   10         9     49     7    1   490
   10         9     50     7    1   387
   10         9     51     6    0   388
   10         9     52     1    1   563
   10         9     53     3    0   341
   10         9     54     7    1   315
   10         9     55     1    1   346
   10         9     56     8    0   264
   10         9     57     7    1   439
   10         9     58     6    1   403
   10         9     59     3    0   331
   10         9     60     5    1   475
   10         9     61     5    1   290
   10         9     62     4    0   295
   10         9     63     8    1   470
   10         9     64     6    1   367
   10        10      1     1    1   608
   10        10      2     7    1   443
   10        10      3     4    1   460
   10        10      4     8    1   593
   10        10      5     3    1   423
   10        10      6     1    1   295
   10        10      7     6    1   495
   10        10      8     1    1   352
   10        10      9     5    1   531
   10        10     10     7    1   516
   10        10     11     2    1   320
   10        10     12     5    1   284
   10        10     13     8    1   517
   10        10     14     2    0   450
   10        10     15     1    1   444
   10        10     16     6    1   413
   10        10     17     3    1   665
   10        10     18     3    1   640
   10        10     19     1    1   706
   10        10     20     6    1   541
   10        10     21     1    1   475
   10        10     22     5    1   356
   10        10     23     8    1   459
   10        10     24     4    1   449
   10        10     25     4    1   408
   10        10     26     5    1   414
   10        10     27     5    1   326
   10        10     28     4    1   439
   10        10     29     7    1   295
   10        10     30     1    1   413
   10        10     31     2    1   310
   10        10     32     6    1   285
   10        10     33     7    1   310
   10        10     34     7    1   366
   10        10     35     1    1   449
   10        10     36     5    1   377
   10        10     37     8    1   475
   10        10     38     3    1   500
   10        10     39     5    1   284
   10        10     40     8    1   413
   10        10     41     2    1   516
   10        10     42     6    1   532
   10        10     43     2    1   527
   10        10     44     6    1   526
   10        10     45     7    1   469
   10        10     46     6    1   572
   10        10     47     5    1   351
   10        10     48     2    1   711
   10        10     49     2    1   412
   10        10     50     8    0   325
   10        10     51     3    1   500
   10        10     52     4    0   356
   10        10     53     8    0   367
   10        10     54     4    0   285
   10        10     55     3    1   696
   10        10     56     4    1   480
   10        10     57     8    1   377
   10        10     58     6    0   454
   10        10     59     4    1   397
   10        10     60     7    1   403
   10        10     61     2    1   485
   10        10     62     3    1   501
   10        10     63     7    1   418
   10        10     64     3    1   444
   10        11      1     6    1  1246
   10        11      2     4    1   372
   10        11      3     1    1   341
   10        11      4     3    1   500
   10        11      5     6    1   547
   10        11      6     7    1   455
   10        11      7     4    1   562
   10        11      8     4    1   454
   10        11      9     4    1   367
   10        11     10     5    0   455
   10        11     11     6    1   346
   10        11     12     1    1   424
   10        11     13     6    1   567
   10        11     14     8    1   485
   10        11     15     3    1   491
   10        11     16     1    1   444
   10        11     17     2    1   814
   10        11     18     2    1   336
   10        11     19     5    1   310
   10        11     20     3    1   449
   10        11     21     5    1   290
   10        11     22     7    1   372
   10        11     23     8    1   527
   10        11     24     7    1   357
   10        11     25     8    1   491
   10        11     26     8    1   362
   10        11     27     4    1   372
   10        11     28     7    1   336
   10        11     29     2    1   599
   10        11     30     2    1   366
   10        11     31     2    1   357
   10        11     32     1    1   480
   10        11     33     5    1   295
   10        11     34     6    1   305
   10        11     35     7    1   448
   10        11     36     1    1   408
   10        11     37     5    1   449
   10        11     38     5    1   357
   10        11     39     2    1   454
   10        11     40     3    1   398
   10        11     41     8    1   418
   10        11     42     6    1   516
   10        11     43     1    1   521
   10        11     44     2    1   526
   10        11     45     8    1   440
   10        11     46     3    1   362
   10        11     47     3    1   382
   10        11     48     3    1   366
   10        11     49     6    0   387
   10        11     50     4    1   485
   10        11     51     7    1   423
   10        11     52     8    1   527
   10        11     53     7    1   408
   10        11     54     2    1   470
   10        11     55     3    0   331
   10        11     56     5    1   552
   10        11     57     1    1  1009
   10        11     58     4    1   500
   10        11     59     6    1   387
   10        11     60     4    1   434
   10        11     61     1    1   871
   10        11     62     8    1   562
   10        11     63     5    1   629
   10        11     64     7    1   681
   10        12      1     2    1   547
   10        12      2     8    1   414
   10        12      3     7    1   444
   10        12      4     1    1   337
   10        12      5     2    1   346
   10        12      6     7    1   454
