% SubNumber, Age, Gender 	    18    23     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   18         8      1     7    0  1998
   18         8      2     4    1  1107
   18         8      3     2    1  1174
   18         8      4     1    1  1401
   18         8      5     4    1   722
   18         8      6     4    1   527
   18         8      7     7    1   917
   18         8      8     2    1   892
   18         8      9     1    1  1165
   18         8     10     3    1   793
   18         8     11     6    0  1123
   18         8     12     5    1   820
   18         8     13     4    1   629
   18         8     14     5    1   702
   18         8     15     5    1   501
   18         8     16     1    1   655
   18         8     17     7    1   876
   18         8     18     8    1   784
   18         8     19     3    1   624
   18         8     20     2    1   651
   18         8     21     8    1   594
   18         8     22     6    1   696
   18         8     23     2    1   542
   18         8     24     3    1   701
   18         8     25     8    1   850
   18         8     26     6    1   595
   18         8     27     8    1   613
   18         8     28     6    1   609
   18         8     29     1    1   758
   18         8     30     3    1   727
   18         8     31     5    1   701
   18         8     32     7    1   654
   18         9      1     1    1   789
   18         9      2     4    1   774
   18         9      3     6    1   485
   18         9      4     3    1   640
   18         9      5     5    1   578
   18         9      6     2    1   598
   18         9      7     2    1   496
   18         9      8     6    1   578
   18         9      9     1    1   886
   18         9     10     5    1   470
   18         9     11     6    1   834
   18         9     12     6    1   424
   18         9     13     3    1   598
   18         9     14     3    1   418
   18         9     15     8    1   685
   18         9     16     8    1   558
   18         9     17     3    1   377
   18         9     18     8    1   486
   18         9     19     5    1   346
   18         9     20     7    1   804
   18         9     21     7    1   500
   18         9     22     1    1   418
   18         9     23     5    1   438
   18         9     24     8    1   773
   18         9     25     8    1   444
   18         9     26     4    1   542
   18         9     27     3    1   799
   18         9     28     2    1   577
   18         9     29     1    1   353
   18         9     30     8    1   788
   18         9     31     4    1   511
   18         9     32     2    1   901
   18         9     33     6    1   382
   18         9     34     6    1   439
   18         9     35     2    1   531
   18         9     36     4    0   392
   18         9     37     8    1   758
   18         9     38     3    1   475
   18         9     39     3    1  1032
   18         9     40     7    1   876
   18         9     41     4    1   480
   18         9     42     4    1   755
   18         9     43     7    1   886
   18         9     44     1    1  1504
