% SubNumber, Age, Gender 	    11    18     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   11         1      1     5    1   703
   11         1      2     6    1   332
   11         1      3     1    1   274
   11         1      4     2    1   274
   11         1      5     4    0   320
   11         1      6     7    1   810
   11         1      7     2    1   429
   11         1      8     3    1   491
   11         1      9     5    1   506
   11         1     10     7    1   604
   11         1     11     3    1   403
   11         1     12     5    1   289
   11         1     13     6    1   408
   11         1     14     1    1   300
   11         1     15     4    0   367
   11         1     16     8    1   677
   11         1     17     8    1   372
   11         1     18     1    1   351
   11         1     19     4    1   455
   11         1     20     3    1   351
   11         1     21     6    1   533
   11         1     22     7    1   670
   11         1     23     2    1   496
   11         1     24     1    1   393
   11         1     25     7    1   357
   11         1     26     8    1   305
   11         1     27     6    1   485
   11         1     28     5    1   470
   11         1     29     3    0   316
   11         1     30     8    1   542
   11         1     31     4    1   475
   11         1     32     2    1   562
   11         2      1     2    1   567
   11         2      2     3    1   419
   11         2      3     7    1   459
   11         2      4     5    1   382
   11         2      5     3    1   434
   11         2      6     6    1   377
   11         2      7     1    1   346
   11         2      8     2    1   444
   11         2      9     6    1   346
   11         2     10     7    1   480
   11         2     11     6    0   377
   11         2     12     4    1   918
   11         2     13     6    1   377
   11         2     14     7    1   470
   11         2     15     6    1   614
   11         2     16     4    1   562
   11         2     17     5    1   443
   11         2     18     5    1   454
   11         2     19     3    1   490
   11         2     20     4    1   398
   11         2     21     7    1   403
   11         2     22     3    0   300
   11         2     23     1    1   650
   11         2     24     1    1   418
   11         2     25     2    1   424
   11         2     26     1    1   315
   11         2     27     2    1   351
   11         2     28     6    1   506
   11         2     29     3    1   619
   11         2     30     1    1   542
   11         2     31     3    1   450
   11         2     32     8    1   588
   11         2     33     3    1   372
   11         2     34     4    1   393
   11         2     35     3    1   403
   11         2     36     2    0   326
   11         2     37     5    1   613
   11         2     38     2    1   433
   11         2     39     5    1   330
   11         2     40     1    1   290
   11         2     41     4    1   357
   11         2     42     7    1   394
   11         2     43     4    1   423
   11         2     44     8    1   496
   11         2     45     8    1   441
   11         2     46     2    1   583
   11         2     47     8    1   383
   11         2     48     6    1   423
   11         2     49     8    0   285
   11         2     50     2    1   516
   11         2     51     5    1   553
   11         2     52     5    1   367
   11         2     53     1    1   377
   11         2     54     1    1   347
   11         2     55     7    0   322
   11         2     56     7    1   583
   11         2     57     5    1   444
   11         2     58     8    1   603
   11         2     59     4    1   475
   11         2     60     7    1   583
   11         2     61     8    1   346
   11         2     62     6    1   480
   11         2     63     4    1   430
   11         2     64     8    1   418
   11         3      1     7    1   537
   11         3      2     2    1   315
   11         3      3     1    1   347
   11         3      4     8    0   330
   11         3      5     5    1   605
   11         3      6     1    1   392
   11         3      7     4    1   460
   11         3      8     3    1   351
   11         3      9     7    1   444
   11         3     10     3    0   341
   11         3     11     1    1   433
   11         3     12     5    1   402
   11         3     13     5    1   439
   11         3     14     5    1   325
   11         3     15     1    1   362
   11         3     16     3    0   418
   11         3     17     1    1   469
   11         3     18     6    1   341
   11         3     19     6    1   403
   11         3     20     2    1   485
   11         3     21     2    1   300
   11         3     22     3    1   456
   11         3     23     5    1   394
   11         3     24     8    0   342
   11         3     25     7    1   460
   11         3     26     2    1   412
   11         3     27     4    1   341
   11         3     28     2    1   382
   11         3     29     8    1   527
   11         3     30     8    1   414
   11         3     31     6    1   511
   11         3     32     1    1   388
   11         3     33     6    1   392
   11         3     34     8    0   326
   11         3     35     5    1  1550
   11         3     36     7    1   438
   11         3     37     4    1   537
   11         3     38     7    1   341
   11         3     39     2    1   588
   11         3     40     1    1   382
   11         3     41     3    1   435
   11         3     42     4    0   363
   11         3     43     6    1   711
   11         3     44     1    1   366
   11         3     45     8    1   413
   11         3     46     4    1   517
   11         3     47     6    1   470
   11         3     48     2    1   413
   11         3     49     4    1   598
   11         3     50     3    1   460
   11         3     51     3    1   372
   11         3     52     7    1   464
   11         3     53     8    1   521
   11         3     54     5    1   475
   11         3     55     7    1   475
   11         3     56     2    0   423
   11         3     57     5    1   711
   11         3     58     8    1   593
   11         3     59     7    1   392
   11         3     60     6    1   475
   11         3     61     3    1   531
   11         3     62     4    1   464
   11         3     63     4    1   449
   11         3     64     6    1   548
   11         4      1     3    1   629
   11         4      2     7    1   455
   11         4      3     3    1   481
   11         4      4     5    1   398
   11         4      5     5    1   388
   11         4      6     4    1   387
   11         4      7     7    1   624
   11         4      8     8    1   635
   11         4      9     5    1   506
   11         4     10     8    1   393
   11         4     11     5    1   480
   11         4     12     6    1   398
   11         4     13     8    1   351
   11         4     14     5    1   346
   11         4     15     8    1   403
   11         4     16     1    0   388
   11         4     17     3    1   671
   11         4     18     1    1   439
   11         4     19     3    1   609
   11         4     20     2    1   654
   11         4     21     7    1   333
   11         4     22     4    1   387
   11         4     23     5    1  1000
   11         4     24     8    1   449
   11         4     25     4    1   495
   11         4     26     4    1   465
   11         4     27     2    1   439
   11         4     28     7    1   315
   11         4     29     6    1   362
   11         4     30     1    1   402
   11         4     31     6    1   382
   11         4     32     1    1   300
   11         4     33     2    1   337
   11         4     34     2    1   352
   11         4     35     4    1   397
   11         4     36     6    1   351
   11         4     37     3    1   485
   11         4     38     3    1   346
   11         4     39     1    1   335
   11         4     40     6    0   367
   11         4     41     2    1   656
   11         4     42     8    1   536
   11         4     43     2    1   279
   11         4     44     8    1   449
   11         4     45     2    1   305
   11         4     46     5    1   377
   11         4     47     1    1   578
   11         4     48     2    1   469
   11         4     49     1    1   336
   11         4     50     1    1   289
   11         4     51     6    1   429
   11         4     52     4    1   454
   11         4     53     5    1   388
   11         4     54     6    1   392
   11         4     55     3    1   454
   11         4     56     3    1   372
   11         4     57     7    1   331
   11         4     58     6    1   465
   11         4     59     7    0   351
   11         4     60     4    1   531
   11         4     61     4    1   423
   11         4     62     7    1   387
   11         4     63     7    1   392
   11         4     64     8    1   387
   11         5      1     1    1   856
   11         5      2     7    1   367
   11         5      3     6    1   491
   11         5      4     5    1   419
   11         5      5     8    1   403
   11         5      6     8    1   382
   11         5      7     6    1   433
   11         5      8     2    1   467
   11         5      9     8    0   300
   11         5     10     5    1   475
   11         5     11     6    1   490
   11         5     12     3    1   521
   11         5     13     7    1   454
   11         5     14     2    1   336
   11         5     15     5    1   382
   11         5     16     7    0   352
   11         5     17     4    1   496
   11         5     18     4    1   382
   11         5     19     3    1   423
   11         5     20     2    1   397
   11         5     21     4    1   423
   11         5     22     5    1   362
