% SubNumber, Age, Gender 	     8    18     1
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
    8         8      1     5    1   578
    8         8      2     5    1   413
    8         8      3     6    1   532
    8         8      4     4    1   495
    8         8      5     5    1   326
    8         8      6     2    1   372
    8         8      7     8    1   495
    8         8      8     3    1   439
    8         8      9     2    1   368
    8         8     10     8    1   475
    8         8     11     7    1   850
    8         8     12     2    1   469
    8         8     13     6    1   331
    8         8     14     3    1   474
    8         8     15     2    1   433
    8         8     16     3    1   459
    8         8     17     5    1   315
    8         8     18     8    1   474
    8         8     19     6    1   285
    8         8     20     4    1   491
    8         8     21     4    1   392
    8         8     22     1    1   634
    8         8     23     8    1   501
    8         8     24     1    1   346
    8         8     25     1    1   408
    8         8     26     7    1   414
    8         8     27     3    1   388
    8         8     28     6    1   402
    8         8     29     1    1   397
    8         8     30     7    1   480
    8         8     31     4    1   495
    8         8     32     7    1   444
    8         9      1     4    1   418
    8         9      2     4    1   372
    8         9      3     7    1   438
    8         9      4     4    1   433
    8         9      5     6    1   450
    8         9      6     3    0   305
    8         9      7     1    1   541
    8         9      8     8    1   567
    8         9      9     4    1   423
    8         9     10     5    1   531
    8         9     11     8    1   552
    8         9     12     1    1   582
    8         9     13     3    1   480
    8         9     14     2    1   470
    8         9     15     6    1   408
    8         9     16     1    1   449
    8         9     17     3    1   505
    8         9     18     1    1   516
    8         9     19     7    1   681
    8         9     20     7    1   413
    8         9     21     7    1   403
    8         9     22     2    1   541
    8         9     23     5    1   408
    8         9     24     7    1   459
    8         9     25     6    1   413
    8         9     26     4    1   449
    8         9     27     8    1   352
    8         9     28     3    1   444
    8         9     29     8    1   387
    8         9     30     8    1   392
    8         9     31     7    1   430
    8         9     32     3    1   485
    8         9     33     4    1   572
    8         9     34     1    1   351
    8         9     35     4    1   356
    8         9     36     8    1   485
    8         9     37     5    1   464
    8         9     38     1    1   475
    8         9     39     3    0   346
    8         9     40     6    1   815
    8         9     41     4    1   362
    8         9     42     8    1   389
    8         9     43     6    1   443
    8         9     44     3    1   506
    8         9     45     2    1   305
    8         9     46     1    1   470
    8         9     47     2    1   336
    8         9     48     5    1   398
    8         9     49     3    1   397
    8         9     50     1    1   449
    8         9     51     7    0   290
    8         9     52     2    1   459
    8         9     53     7    1   531
    8         9     54     5    1   505
    8         9     55     5    1   326
    8         9     56     2    1   475
    8         9     57     5    1   423
    8         9     58     6    1   439
    8         9     59     5    1   424
    8         9     60     6    1   361
    8         9     61     2    1   398
    8         9     62     6    1   403
    8         9     63     8    1   500
    8         9     64     2    1   346
    8        10      1     3    1   536
    8        10      2     4    1   433
    8        10      3     2    1   407
    8        10      4     3    0   429
    8        10      5     6    1   423
    8        10      6     1    1   418
    8        10      7     7    1   500
    8        10      8     6    1   480
    8        10      9     6    1   449
    8        10     10     4    1   408
    8        10     11     4    1   382
    8        10     12     5    1   438
    8        10     13     3    1   320
    8        10     14     7    1   407
    8        10     15     3    0   310
    8        10     16     7    1   469
    8        10     17     3    1   537
    8        10     18     4    1   423
    8        10     19     3    1   470
    8        10     20     2    1   511
    8        10     21     8    1   444
    8        10     22     5    1   536
    8        10     23     5    1   302
    8        10     24     6    1   444
    8        10     25     2    1   469
    8        10     26     8    1   371
    8        10     27     4    1   376
    8        10     28     1    1   428
    8        10     29     2    1   572
    8        10     30     7    1   531
    8        10     31     1    1   382
    8        10     32     8    0   450
    8        10     33     8    1   866
    8        10     34     3    1   418
    8        10     35     1    1   428
    8        10     36     7    1   368
    8        10     37     4    1   428
    8        10     38     6    1   624
    8        10     39     8    1   721
    8        10     40     2    1   588
    8        10     41     8    1   439
    8        10     42     1    1   552
    8        10     43     3    1   655
    8        10     44     5    1   413
    8        10     45     6    1   459
    8        10     46     5    1   429
    8        10     47     1    1   398
    8        10     48     7    1   424
    8        10     49     7    1   351
    8        10     50     2    1   413
    8        10     51     7    1   366
    8        10     52     5    1   531
    8        10     53     6    1   372
    8        10     54     2    1   325
    8        10     55     2    1   300
    8        10     56     5    1   449
    8        10     57     1    1   372
    8        10     58     4    0   366
    8        10     59     4    1   505
    8        10     60     1    1   392
    8        10     61     8    1   958
    8        10     62     5    1   475
    8        10     63     8    1   464
    8        10     64     6    1   362
    8        11      1     5    1   516
    8        11      2     3    1   433
    8        11      3     8    1   429
