% SubNumber, Age, Gender 	    69    18     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   69         1      1     8    0  2040
   69         1      2     8    1  1027
   69         1      3     6    1   588
   69         1      4     7    1   619
   69         1      5     1    0   903
   69         1      6     2    1   877
   69         1      7     3    1   543
   69         1      8     1    1  1044
   69         1      9     6    1  1094
   69         1     10     2    1   527
   69         1     11     3    1   573
   69         1     12     7    1   557
   69         1     13     1    0   388
   69         1     14     1    1   673
   69         1     15     5    1   665
   69         1     16     4    1   733
   69         1     17     4    1   662
   69         1     18     5    1   486
   69         1     19     3    1   437
   69         1     20     2    1   622
   69         1     21     2    1   602
   69         1     22     6    1   441
   69         1     23     6    1   315
   69         1     24     3    1   399
   69         1     25     5    1   466
   69         1     26     7    1   445
   69         1     27     7    1   388
   69         1     28     4    1   578
   69         1     29     4    1   723
   69         1     30     8    1   557
   69         1     31     8    1   528
   69         1     32     5    1   660
   69         2      1     2    1   629
   69         2      2     2    1   449
   69         2      3     6    1   367
   69         2      4     7    1   500
   69         2      5     5    1   440
   69         2      6     8    1   707
   69         2      7     1    1   395
   69         2      8     4    1   495
   69         2      9     8    1   486
   69         2     10     4    1   691
   69         2     11     3    1   377
   69         2     12     6    1   392
   69         2     13     3    1   418
   69         2     14     5    1   475
   69         2     15     4    1   481
   69         2     16     5    1   330
   69         2     17     1    1   402
   69         2     18     3    1   356
   69         2     19     2    1   418
   69         2     20     3    1   423
   69         2     21     2    1   387
   69         2     22     2    1   392
   69         2     23     8    0   634
   69         2     24     6    1   876
   69         2     25     1    1   402
   69         2     26     5    1   423
   69         2     27     6    1   362
   69         2     28     1    1   372
   69         2     29     6    1   439
   69         2     30     4    1   521
   69         2     31     7    1   721
   69         2     32     7    1   392
   69         2     33     7    1   367
   69         2     34     8    1   341
   69         2     35     5    1   315
   69         2     36     7    1   393
   69         2     37     1    1   443
   69         2     38     1    1   387
   69         2     39     3    1   382
   69         2     40     3    1   377
   69         2     41     4    1   351
   69         2     42     7    1   485
   69         2     43     5    1   490
   69         2     44     2    1   547
   69         2     45     6    1   310
   69         2     46     8    1   871
   69         2     47     3    1   454
   69         2     48     4    1   376
   69         2     49     1    1   428
   69         2     50     7    1   500
   69         2     51     5    1   444
   69         2     52     6    1   341
   69         2     53     3    1   500
   69         2     54     5    1   305
   69         2     55     8    1   464
   69         2     56     8    1   383
   69         2     57     2    1   361
   69         2     58     2    1   382
   69         2     59     7    1   475
   69         2     60     1    1     0
   69         2     61     4    1   454
   69         2     62     6    1   351
   69         2     63     8    1   368
   69         2     64     4    1   407
   69         3      1     1    1   521
   69         3      2     5    1   341
   69         3      3     5    1   284
   69         3      4     4    1   377
   69         3      5     3    1   325
   69         3      6     8    1   485
   69         3      7     6    1   490
   69         3      8     5    1   372
   69         3      9     1    1   588
   69         3     10     7    1   449
   69         3     11     8    1   320
   69         3     12     5    1   414
   69         3     13     5    1   269
   69         3     14     2    1   377
   69         3     15     1    1   356
   69         3     16     4    0   387
   69         3     17     6    1   397
   69         3     18     7    1   428
   69         3     19     8    1   412
   69         3     20     2    1   428
   69         3     21     2    1   382
   69         3     22     6    1   371
   69         3     23     7    1   480
   69         3     24     4    1   438
   69         3     25     3    1   351
   69         3     26     3    1   315
   69         3     27     2    1   387
   69         3     28     4    1   566
   69         3     29     8    1   557
   69         3     30     6    1   567
   69         3     31     2    1   469
   69         3     32     3    1   444
   69         3     33     3    1   326
   69         3     34     3    1   320
   69         3     35     6    1   351
   69         3     36     4    1   382
   69         3     37     4    1   383
   69         3     38     1    1   341
   69         3     39     2    1   295
   69         3     40     6    1   325
   69         3     41     2    1   459
   69         3     42     3    1   958
   69         3     43     5    1   330
   69         3     44     5    1   382
   69         3     45     1    1   341
   69         3     46     8    1   506
   69         3     47     6    1   521
   69         3     48     7    1   372
   69         3     49     7    1   434
   69         3     50     4    1   501
   69         3     51     7    1   330
   69         3     52     3    1   320
   69         3     53     7    1   294
   69         3     54     5    1   459
   69         3     55     8    1   413
   69         3     56     1    1   438
   69         3     57     8    1   407
   69         3     58     8    1   371
   69         3     59     1    1   325
   69         3     60     4    1   356
   69         3     61     6    0   248
   69         3     62     7    1   482
   69         3     63     1    1   387
   69         3     64     2    1   387
   69         4      1     2    1   474
   69         4      2     1    1   325
   69         4      3     3    1   515
   69         4      4     5    1   335
   69         4      5     3    1   413
   69         4      6     2    1   510
   69         4      7     7    1   484
   69         4      8     5    1   654
   69         4      9     2    1   448
   69         4     10     6    1   320
   69         4     11     5    1   356
   69         4     12     6    1   377
   69         4     13     3    1   299
   69         4     14     7    1   441
   69         4     15     3    1   423
   69         4     16     4    1   399
   69         4     17     7    1   479
   69         4     18     8    1   475
   69         4     19     8    1   423
   69         4     20     5    1   603
   69         4     21     1    1   443
   69         4     22     1    1   423
   69         4     23     7    1   459
   69         4     24     4    1   506
   69         4     25     5    1   408
   69         4     26     6    1   377
   69         4     27     8    1   485
   69         4     28     1    1   444
   69         4     29     6    1   393
   69         4     30     6    1   418
   69         4     31     6    1   373
   69         4     32     6    1   320
   69         4     33     8    1   470
