% SubNumber, Age, Gender 	     9    21     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
    9         1      1     2    1   536
    9         1      2     6    1   351
    9         1      3     4    0   341
    9         1      4     5    1   531
    9         1      5     1    1   366
    9         1      6     4    0   357
    9         1      7     2    1   480
    9         1      8     8    1   768
    9         1      9     4    1   382
    9         1     10     2    1   423
    9         1     11     7    1   511
    9         1     12     3    1   448
    9         1     13     5    1   464
    9         1     14     7    1   526
    9         1     15     8    1   480
    9         1     16     3    1   510
    9         1     17     3    0   331
    9         1     18     7    1   547
    9         1     19     3    1   382
    9         1     20     7    1   444
    9         1     21     8    1   547
    9         1     22     1    1   659
    9         1     23     8    1   516
    9         1     24     1    1   455
    9         1     25     4    1   407
    9         1     26     5    1   418
    9         1     27     1    1   419
    9         1     28     6    1   361
    9         1     29     6    1   397
    9         1     30     2    1   367
    9         1     31     5    1   392
    9         1     32     6    1   366
    9         2      1     2    0   608
    9         2      2     4    1   603
    9         2      3     1    1   475
    9         2      4     3    1   418
    9         2      5     1    1   433
    9         2      6     3    1   362
    9         2      7     6    0   526
    9         2      8     8    1   536
    9         2      9     7    1   444
    9         2     10     5    1   557
    9         2     11     7    1   500
    9         2     12     1    1   793
    9         2     13     6    1   434
    9         2     14     1    1   372
    9         2     15     4    1   511
    9         2     16     7    1   526
    9         2     17     2    1   572
    9         2     18     4    1   491
    9         2     19     2    1   423
    9         2     20     7    1   521
    9         2     21     3    1   537
    9         2     22     2    0   469
    9         2     23     3    1   598
    9         2     24     6    1   634
    9         2     25     3    1   480
    9         2     26     3    1   496
    9         2     27     1    1   449
    9         2     28     8    1   505
    9         2     29     7    1   423
    9         2     30     4    1   409
    9         2     31     7    1   475
    9         2     32     7    1   387
    9         2     33     8    1   366
    9         2     34     5    1   413
    9         2     35     2    1   397
    9         2     36     6    1   418
    9         2     37     6    1   629
    9         2     38     4    1   455
    9         2     39     4    1   500
    9         2     40     6    1   439
    9         2     41     2    1   377
    9         2     42     8    1   515
    9         2     43     2    1   383
    9         2     44     6    1   414
    9         2     45     8    1   573
    9         2     46     8    1   418
    9         2     47     1    1   341
    9         2     48     5    1   474
    9         2     49     3    1   377
    9         2     50     6    1   438
    9         2     51     4    1   511
    9         2     52     7    1   418
    9         2     53     3    1   454
    9         2     54     1    1   506
    9         2     55     5    1   423
    9         2     56     2    1   433
    9         2     57     5    1   434
    9         2     58     5    1   387
    9         2     59     8    1   486
    9         2     60     8    1   500
    9         2     61     4    1   485
    9         2     62     5    1   448
    9         2     63     1    1   449
    9         2     64     5    1   470
    9         3      1     3    1   485
    9         3      2     5    1   346
    9         3      3     5    1   382
    9         3      4     8    1   505
    9         3      5     8    1   479
    9         3      6     1    1   418
    9         3      7     5    1   428
    9         3      8     7    1   583
    9         3      9     4    0   464
    9         3     10     1    1   537
    9         3     11     2    1   423
    9         3     12     4    1   424
    9         3     13     2    1   387
    9         3     14     6    1   352
    9         3     15     6    1   465
    9         3     16     7    1   587
    9         3     17     2    1   567
    9         3     18     4    1   588
    9         3     19     5    1   459
    9         3     20     8    1   588
    9         3     21     6    1   434
    9         3     22     7    1   547
    9         3     23     1    0   577
    9         3     24     6    1   678
    9         3     25     3    1   485
    9         3     26     3    1   490
    9         3     27     4    1   485
    9         3     28     8    1   402
    9         3     29     1    1   947
    9         3     30     5    1   393
    9         3     31     3    0   413
    9         3     32     8    1   569
    9         3     33     6    1   474
    9         3     34     8    1   547
    9         3     35     3    1   608
    9         3     36     3    1   737
    9         3     37     1    1   542
    9         3     38     7    1   681
    9         3     39     4    1   485
    9         3     40     8    1   444
    9         3     41     2    1   526
    9         3     42     7    1   516
    9         3     43     1    1   315
    9         3     44     2    1   425
    9         3     45     7    1   552
    9         3     46     2    1   310
    9         3     47     6    1   516
    9         3     48     5    1   388
    9         3     49     5    1   428
    9         3     50     4    1   506
    9         3     51     7    1   454
    9         3     52     1    1   352
    9         3     53     8    1   341
    9         3     54     6    1   459
    9         3     55     4    1   417
    9         3     56     1    1   500
    9         3     57     3    1   500
    9         3     58     3    1   423
    9         3     59     2    1   450
    9         3     60     7    1   693
    9         3     61     4    1   469
    9         3     62     5    1  1210
    9         3     63     6    1   439
    9         3     64     2    1   392
    9         4      1     2    1   855
    9         4      2     7    1   517
    9         4      3     2    1   315
    9         4      4     3    1   428
    9         4      5     4    1   450
    9         4      6     8    1   429
    9         4      7     1    1   470
    9         4      8     6    1   431
    9         4      9     3    1   407
    9         4     10     3    1   433
    9         4     11     7    1   434
    9         4     12     6    1   444
    9         4     13     7    1   572
    9         4     14     4    1   392
    9         4     15     8    1   614
    9         4     16     7    1   433
    9         4     17     4    1   433
    9         4     18     4    1   433
    9         4     19     3    1   372
    9         4     20     6    1   464
    9         4     21     2    1   366
    9         4     22     1    1   331
    9         4     23     8    1   428
    9         4     24     2    1   315
    9         4     25     3    1   465
    9         4     26     5    1   448
    9         4     27     7    1   465
    9         4     28     5    1   377
    9         4     29     1    1   464
    9         4     30     6    1   449
    9         4     31     8    1   454
    9         4     32     7    1   352
    9         4     33     6    1   382
    9         4     34     7    1   433
    9         4     35     2    1   388
    9         4     36     1    1   382
    9         4     37     3    1   449
    9         4     38     2    1   408
    9         4     39     5    1   361
    9         4     40     1    1   330
    9         4     41     4    0   367
    9         4     42     5    1   361
    9         4     43     6    1   413
    9         4     44     1    1   402
    9         4     45     3    1   469
    9         4     46     1    1   475
    9         4     47     5    1   346
    9         4     48     5    1   618
    9         4     49     8    1   491
    9         4     50     2    1   474
    9         4     51     8    1   491
    9         4     52     4    1   351
    9         4     53     5    1   557
    9         4     54     4    1   388
    9         4     55     2    1   439
    9         4     56     4    1   310
    9         4     57     1    1   475
    9         4     58     6    1   315
    9         4     59     8    1   403
    9         4     60     6    1   413
    9         4     61     3    1   474
    9         4     62     5    1   351
    9         4     63     7    1   459
    9         4     64     8    1   567
    9         5      1     4    1   577
    9         5      2     2    1   418
    9         5      3     7    1   429
    9         5      4     6    1   449
    9         5      5     7    1   408
    9         5      6     1    1   506
    9         5      7     2    1   336
    9         5      8     1    1   285
    9         5      9     8    1   392
    9         5     10     4    1   521
    9         5     11     8    1   408
    9         5     12     6    1   377
    9         5     13     8    1   583
    9         5     14     3    1   474
    9         5     15     3    1   433
    9         5     16     5    1   402
    9         5     17     3    1   402
    9         5     18     5    1   418
    9         5     19     5    1   387
    9         5     20     3    1   402
    9         5     21     8    1   449
    9         5     22     4    1   608
    9         5     23     5    1   357
    9         5     24     3    1   454
    9         5     25     6    1   382
    9         5     26     1    1   428
