% SubNumber, Age, Gender 	    52    21     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   52         8      1     7    0   620
   52         8      2     8    0   615
   52         8      3     1    1   851
   52         8      4     6    1   697
   52         8      5     8    1   579
   52         8      6     3    1   573
   52         8      7     7    1   516
   52         8      8     8    1   497
   52         8      9     5    1   409
   52         8     10     2    1   625
   52         8     11     2    1   387
   52         8     12     1    1   429
   52         8     13     5    1   480
   52         8     14     4    0   480
   52         8     15     3    1   634
   52         8     16     6    1   706
   52         8     17     4    1   377
   52         8     18     7    1   511
   52         8     19     6    1   485
   52         8     20     5    1   578
   52         8     21     2    1   511
   52         8     22     2    1   341
   52         8     23     7    1   697
   52         8     24     4    1   634
   52         8     25     3    1   593
   52         8     26     4    1   557
   52         8     27     6    1   485
   52         8     28     5    0   522
   52         8     29     1    1   619
   52         8     30     8    0   537
   52         8     31     3    1   742
   52         8     32     1    1   567
   52         9      1     3    1   578
   52         9      2     2    1   726
   52         9      3     4    1   794
   52         9      4     4    1   629
   52         9      5     1    1   610
   52         9      6     3    1   634
   52         9      7     7    1   418
   52         9      8     8    1   357
   52         9      9     1    1   624
   52         9     10     1    1   444
   52         9     11     7    1   480
   52         9     12     8    1   325
   52         9     13     5    1   450
   52         9     14     4    0   557
   52         9     15     8    1   563
   52         9     16     8    1   429
   52         9     17     7    0   624
   52         9     18     6    1   769
   52         9     19     3    1   604
   52         9     20     3    1   392
   52         9     21     1    1   516
   52         9     22     4    1   618
   52         9     23     5    1   670
   52         9     24     2    1   526
   52         9     25     2    1   490
   52         9     26     7    1  1041
   52         9     27     6    0   490
   52         9     28     8    1   577
   52         9     29     1    1   537
   52         9     30     6    1   830
   52         9     31     4    1   604
   52         9     32     4    1   424
   52         9     33     3    1   490
   52         9     34     4    1   624
   52         9     35     4    1   403
   52         9     36     3    1   536
   52         9     37     2    1   500
   52         9     38     2    1   531
   52         9     39     5    1   528
   52         9     40     7    1   686
   52         9     41     5    0   604
   52         9     42     2    1  1319
   52         9     43     6    1   542
   52         9     44     7    1   588
   52         9     45     5    1   897
   52         9     46     8    1   608
   52         9     47     1    0   552
   52         9     48     2    1   598
   52         9     49     6    1   449
   52         9     50     6    1   433
   52         9     51     8    1   537
   52         9     52     6    1   665
   52         9     53     1    1   557
   52         9     54     5    1   526
   52         9     55     1    0   562
   52         9     56     8    1   840
   52         9     57     2    1   553
   52         9     58     3    1   573
   52         9     59     5    1   593
   52         9     60     7    1   555
   52         9     61     7    1   382
   52         9     62     3    1   517
   52         9     63     5    1   619
   52         9     64     6    0   753
   52        10      1     5    1   670
   52        10      2     1    1   531
   52        10      3     1    1   490
   52        10      4     7    0   228
   52        10      5     2    1   620
   52        10      6     1    1   646
   52        10      7     7    1   624
   52        10      8     5    1   562
   52        10      9     6    1   640
   52        10     10     4    0   594
   52        10     11     1    1   547
   52        10     12     8    0   471
   52        10     13     7    1   579
   52        10     14     5    1   639
   52        10     15     6    1   629
   52        10     16     4    1   711
   52        10     17     8    1   639
   52        10     18     1    1   594
   52        10     19     5    1   660
   52        10     20     3    1   634
   52        10     21     2    0   701
   52        10     22     8    1   717
   52        10     23     5    1   722
   52        10     24     2    1  1175
   52        10     25     6    1   542
   52        10     26     2    1   640
   52        10     27     2    1   397
   52        10     28     8    0   599
   52        10     29     2    1   480
   52        10     30     4    1   861
   52        10     31     8    1   907
   52        10     32     5    1   660
   52        10     33     3    1   624
   52        10     34     1    1   629
   52        10     35     7    1   701
   52        10     36     2    1   932
   52        10     37     7    1   851
   52        10     38     5    1   619
   52        10     39     6    1   588
   52        10     40     8    1   938
   52        10     41     4    0   943
   52        10     42     3    1   686
   52        10     43     4    0   701
   52        10     44     3    1   640
   52        10     45     4    1   578
   52        10     46     8    1   593
   52        10     47     6    1   737
   52        10     48     2    1   737
   52        10     49     6    1   804
   52        10     50     7    0   931
   52        10     51     3    1   845
   52        10     52     3    1   464
   52        10     53     5    1   486
   52        10     54     3    1   526
   52        10     55     3    1   413
   52        10     56     8    1   567
   52        10     57     1    1   769
   52        10     58     1    1   464
   52        10     59     6    1   608
   52        10     60     7    1   609
   52        10     61     4    1   588
   52        10     62     7    1   583
   52        10     63     6    1  1005
   52        10     64     4    1   572
   52        11      1     6    1   676
   52        11      2     8    0   573
   52        11      3     5    1   768
   52        11      4     5    1   418
   52        11      5     4    1   887
   52        11      6     8    1   712
   52        11      7     6    1   612
   52        11      8     7    1   702
   52        11      9     2    1   780
   52        11     10     8    1   511
   52        11     11     7    1   634
   52        11     12     1    1   480
   52        11     13     8    1   665
   52        11     14     1    1   563
   52        11     15     3    1   532
   52        11     16     7    1   572
   52        11     17     7    1   527
   52        11     18     4    1   848
   52        11     19     3    1   547
   52        11     20     1    1   969
   52        11     21     2    1   398
   52        11     22     6    1   593
   52        11     23     3    0   362
   52        11     24     2    1   826
   52        11     25     3    1   737
   52        11     26     5    1   711
   52        11     27     8    1   753
   52        11     28     4    1  1134
   52        11     29     2    1   795
   52        11     30     2    1   511
   52        11     31     2    1   398
   52        11     32     5    1   496
   52        11     33     1    1   660
   52        11     34     1    1   481
   52        11     35     5    1   423
   52        11     36     6    1   614
   52        11     37     2    1   795
   52        11     38     7    1   758
   52        11     39     8    1   619
   52        11     40     4    1   527
   52        11     41     5    1   835
   52        11     42     3    1   506
   52        11     43     1    1   665
   52        11     44     4    0   645
   52        11     45     7    1   876
   52        11     46     4    1   629
   52        11     47     1    1   814
   52        11     48     2    1   609
   52        11     49     6    0   786
   52        11     50     3    1  1046
   52        11     51     6    1   815
   52        11     52     3    1   531
   52        11     53     7    1   598
   52        11     54     4    1   717
   52        11     55     6    1   522
   52        11     56     5    1   521
   52        11     57     4    1   655
   52        11     58     3    1   542
   52        11     59     8    1   573
   52        11     60     8    1   440
   52        11     61     6    0   914
   52        11     62     5    1   640
   52        11     63     1    1   670
   52        11     64     7    1   526
   52        12      1     6    0  1999
   52        12      2     1    1   599
   52        12      3     8    1   696
   52        12      4     8    1   548
   52        12      5     4    1   532
   52        12      6     8    1   480
   52        12      7     2    1   536
   52        12      8     4    1   645
   52        12      9     7    1   517
   52        12     10     7    1   469
   52        12     11     3    1   543
   52        12     12     4    1  1314
   52        12     13     3    1   640
   52        12     14     3    1   568
   52        12     15     7    1   583
   52        12     16     7    1   377
   52        12     17     8    1   752
   52        12     18     1    1   578
   52        12     19     3    1   717
   52        12     20     5    1   459
   52        12     21     2    1   670
   52        12     22     7    1   917
   52        12     23     1    0   779
   52        12     24     5    1   840
   52        12     25     1    1   686
   52        12     26     1    1   774
   52        12     27     6    1   778
   52        12     28     6    1   506
   52        12     29     3    0   624
   52        12     30     1    1   928
   52        12     31     3    1   734
   52        12     32     2    1   815
   52        12     33     2    1   696
   52        12     34     2    1   444
   52        12     35     6    1   495
   52        12     36     4    1   461
   52        12     37     3    1   665
   52        12     38     2    0   500
   52        12     39     7    1   768
   52        12     40     4    1   603
   52        12     41     7    1   557
   52        12     42     6    0   593
   52        12     43     1    0  1252
   52        12     44     8    1   671
   52        12     45     5    1   599
   52        12     46     7    1   624
   52        12     47     2    1   701
   52        12     48     4    1   650
   52        12     49     8    1   547
   52        12     50     6    1   773
   52        12     51     4    1   485
   52        12     52     5    1   809
   52        12     53     5    1   485
   52        12     54     1    1   423
   52        12     55     8    1   918
   52        12     56     5    1   676
   52        12     57     2    1   558
   52        12     58     6    1   644
   52        12     59     6    1   763
   52        12     60     4    1   552
   52        12     61     5    1   707
   52        12     62     3    1   522
   52        12     63     5    1   408
   52        12     64     8    1   521
   52        13      1     1    1   681
   52        13      2     1    1   398
   52        13      3     5    1   552
   52        13      4     5    1   442
   52        13      5     6    1   624
   52        13      6     7    1   691
   52        13      7     3    1   594
   52        13      8     6    1   671
   52        13      9     8    1   614
   52        13     10     3    1   717
   52        13     11     7    1   567
   52        13     12     2    0   604
   52        13     13     8    1   599
   52        13     14     5    1   877
   52        13     15     5    1   469
   52        13     16     8    1   639
   52        13     17     5    1   686
   52        13     18     6    1   800
   52        13     19     5    1   532
   52        13     20     4    1   650
   52        13     21     6    1   743
   52        13     22     5    1   485
   52        13     23     7    1   630
   52        13     24     8    1   918
   52        13     25     6    1   691
   52        13     26     4    1   907
   52        13     27     7    1   667
   52        13     28     4    1   619
   52        13     29     6    1   619
   52        13     30     8    1   727
   52        13     31     3    1   604
   52        13     32     6    1   629
   52        13     33     2    0   712
   52        13     34     2    1   665
   52        13     35     5    1   521
   52        13     36     1    1   702
   52        13     37     6    1   496
   52        13     38     3    1   686
   52        13     39     8    0   706
   52        13     40     2    1   708
   52        13     41     3    1   691
   52        13     42     4    1   722
   52        13     43     3    1   537
   52        13     44     3    1   547
   52        13     45     8    1   866
   52        13     46     1    1   876
   52        13     47     2    1   795
   52        13     48     7    1   902
   52        13     49     2    1   722
   52        13     50     4    1   665
   52        13     51     7    1   696
   52        13     52     4    1   707
   52        13     53     4    1   537
   52        13     54     7    1   588
   52        13     55     1    1   706
   52        13     56     1    1   449
   52        13     57     4    0   809
   52        13     58     1    1   450
   52        13     59     2    1   702
   52        13     60     8    1   650
   52        13     61     1    1   506
   52        13     62     7    1   439
   52        13     63     2    1   593
   52        13     64     3    1   464
   52        14      1     3    1   665
   52        14      2     1    1   584
   52        14      3     7    1   557
   52        14      4     3    0   557
   52        14      5     1    1   598
   52        14      6     3    1   712
   52        14      7     6    1   655
   52        14      8     6    1   423
   52        14      9     6    1   408
   52        14     10     5    1   763
   52        14     11     5    1   439
   52        14     12     5    1   455
   52        14     13     3    1   578
   52        14     14     4    1   583
