% SubNumber, Age, Gender 	    28    18     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   28         8      1     4    0   755
   28         8      2     8    1  1330
   28         8      3     6    1   670
   28         8      4     2    1   768
   28         8      5     6    1   403
   28         8      6     2    1   459
   28         8      7     2    1   392
   28         8      8     3    1   593
   28         8      9     8    1   501
   28         8     10     5    0   513
   28         8     11     3    1   624
   28         8     12     3    1   500
   28         8     13     5    1   434
   28         8     14     1    1   443
   28         8     15     2    1   598
   28         8     16     1    1   361
   28         8     17     7    1   495
   28         8     18     7    1   413
   28         8     19     7    1   295
   28         8     20     7    1   299
   28         8     21     6    1   444
   28         8     22     5    1   382
   28         8     23     8    1   479
   28         8     24     1    0  1998
   28         8     25     3    1   541
   28         8     26     5    1   434
   28         8     27     8    1   500
   28         8     28     4    1   772
   28         8     29     4    1   428
   28         8     30     1    1   521
   28         8     31     4    1   717
   28         8     32     6    1   644
   28         9      1     5    1  1271
   28         9      2     7    1   423
   28         9      3     4    0   434
   28         9      4     8    1  1097
   28         9      5     3    1   547
   28         9      6     7    1   438
   28         9      7     7    1   352
   28         9      8     1    1   485
   28         9      9     6    1   547
   28         9     10     7    1   408
   28         9     11     5    1   403
   28         9     12     3    1   433
   28         9     13     4    0   536
   28         9     14     4    1   824
   28         9     15     4    1   361
   28         9     16     8    1   469
   28         9     17     3    1   655
   28         9     18     4    1   814
   28         9     19     5    0   839
   28         9     20     8    1   562
   28         9     21     5    1   865
   28         9     22     3    1   598
   28         9     23     5    1   402
   28         9     24     2    1   582
   28         9     25     6    1   582
   28         9     26     8    1   444
   28         9     27     1    1   619
   28         9     28     6    1   536
   28         9     29     3    0   603
   28         9     30     1    1   480
   28         9     31     4    1   465
   28         9     32     4    1   953
   28         9     33     2    1   418
   28         9     34     2    1   598
   28         9     35     8    1   418
   28         9     36     4    0   387
   28         9     37     3    1   809
   28         9     38     8    1   464
   28         9     39     2    1   907
   28         9     40     1    1   450
   28         9     41     7    1   433
   28         9     42     6    1   716
   28         9     43     6    1   361
   28         9     44     3    0   372
   28         9     45     7    1   538
   28         9     46     1    1   392
   28         9     47     3    1   587
   28         9     48     1    1   557
   28         9     49     8    1   660
   28         9     50     7    1   469
   28         9     51     8    1   515
   28         9     52     2    1   496
   28         9     53     2    1   367
   28         9     54     1    1   331
   28         9     55     6    1   572
   28         9     56     7    1   485
   28         9     57     2    1   542
   28         9     58     6    1   557
   28         9     59     5    1   613
   28         9     60     5    1   346
   28         9     61     2    1   521
   28         9     62     1    1   413
   28         9     63     6    1   434
   28         9     64     5    1   346
   28        10      1     4    1   752
   28        10      2     6    1   367
   28        10      3     3    1   418
   28        10      4     2    1   490
   28        10      5     6    1   428
   28        10      6     8    1   557
   28        10      7     8    1   377
   28        10      8     5    1   582
   28        10      9     7    1   500
   28        10     10     6    1   577
   28        10     11     5    1   490
   28        10     12     4    1   803
   28        10     13     7    1   552
