% SubNumber, Age, Gender 	    30    24     2
% Contents of columns:
% Sub  BlockNum  Trial  Trty  Cor    RT
   30         8      1     5    1   647
   30         8      2     8    1   559
   30         8      3     1    1   589
   30         8      4     3    0   398
   30         8      5     4    1   584
   30         8      6     5    1   435
   30         8      7     7    1   532
   30         8      8     3    1   578
   30         8      9     3    1   631
   30         8     10     4    1   569
   30         8     11     6    1   454
   30         8     12     1    1   547
   30         8     13     7    1   506
   30         8     14     6    0   481
   30         8     15     6    1   583
   30         8     16     3    1   583
   30         8     17     2    1   496
   30         8     18     4    1   501
   30         8     19     2    1   460
   30         8     20     2    1   367
   30         8     21     2    1   331
   30         8     22     8    1   373
   30         8     23     1    1   481
   30         8     24     6    1   460
   30         8     25     7    1   604
   30         8     26     4    1   558
   30         8     27     1    1   547
   30         8     28     8    1   990
   30         8     29     7    1   516
   30         8     30     8    1   583
   30         8     31     5    1   573
   30         8     32     5    1   754
   30         9      1     5    1   619
   30         9      2     6    1   455
   30         9      3     7    1   665
   30         9      4     6    1   439
   30         9      5     2    1   439
   30         9      6     8    1   418
   30         9      7     5    1   650
   30         9      8     1    1   604
   30         9      9     4    1   583
   30         9     10     3    1   748
   30         9     11     5    1   393
   30         9     12     2    1   482
   30         9     13     3    1   466
   30         9     14     8    1   537
   30         9     15     7    1   732
   30         9     16     1    1   516
   30         9     17     7    1   459
   30         9     18     4    1   547
   30         9     19     7    1   609
   30         9     20     5    1   521
   30         9     21     7    1   537
   30         9     22     2    1   542
   30         9     23     4    1   578
   30         9     24     3    1   645
   30         9     25     3    1   609
   30         9     26     6    1   445
   30         9     27     3    1   635
   30         9     28     1    1  1133
   30         9     29     4    1   779
   30         9     30     2    1   609
   30         9     31     2    1   707
   30         9     32     8    1   712
   30         9     33     3    1   485
   30         9     34     7    1   748
   30         9     35     2    1   784
   30         9     36     1    1   532
   30         9     37     3    1   516
   30         9     38     1    1   562
   30         9     39     3    1   511
   30         9     40     7    1   815
   30         9     41     4    1   573
   30         9     42     6    1   434
   30         9     43     6    1   434
   30         9     44     8    1   758
   30         9     45     6    1   511
   30         9     46     8    1   552
   30         9     47     4    1   526
   30         9     48     1    1   594
   30         9     49     8    1   429
   30         9     50     5    1   511
   30         9     51     6    1   630
   30         9     52     5    1   686
   30         9     53     7    1   480
   30         9     54     8    1   450
   30         9     55     2    1   449
   30         9     56     2    1   449
   30         9     57     5    1   490
   30         9     58     6    1   691
   30         9     59     1    1   514
   30         9     60     8    1   501
   30         9     61     1    1   614
   30         9     62     5    1   495
   30         9     63     4    1   589
   30         9     64     4    1   449
   30        10      1     6    1   470
   30        10      2     3    1   506
   30        10      3     8    1   469
   30        10      4     6    1   368
   30        10      5     2    0   475
   30        10      6     2    1   578
   30        10      7     1    1   661
   30        10      8     4    1   526
   30        10      9     5    0   655
   30        10     10     1    1   748
   30        10     11     4    1   554
   30        10     12     7    1   600
   30        10     13     1    1   393
   30        10     14     5    1   647
   30        10     15     1    1   645
   30        10     16     3    1   599
   30        10     17     4    1   563
   30        10     18     5    1   631
   30        10     19     5    1   382
   30        10     20     3    1   500
   30        10     21     2    1   475
   30        10     22     6    1   907
   30        10     23     5    1   475
   30        10     24     5    1   639
   30        10     25     7    1   537
   30        10     26     6    1   408
   30        10     27     6    1   604
   30        10     28     6    1   331
   30        10     29     7    1   568
   30        10     30     1    1   904
   30        10     31     5    1   459
   30        10     32     4    1   615
   30        10     33     8    1   573
   30        10     34     2    1   414
   30        10     35     4    1   470
   30        10     36     7    1   599
   30        10     37     7    1   393
   30        10     38     8    0   414
   30        10     39     3    1   470
   30        10     40     7    1   622
   30        10     41     3    1   542
   30        10     42     1    1   645
   30        10     43     1    1   423
   30        10     44     8    1   496
   30        10     45     8    1   450
   30        10     46     7    1   583
   30        10     47     2    1   774
   30        10     48     3    1   594
   30        10     49     7    1   579
   30        10     50     6    1   526
   30        10     51     2    1   527
   30        10     52     6    1   537
   30        10     53     8    1   475
   30        10     54     4    1   594
   30        10     55     1    1   650
   30        10     56     8    1   589
